"id","shortcode","video_view_count","is_video","video_duration","type","display_url","image_height","image_width","caption","comment_count","comments","title","likes"
"2099582898936915035","B0jN4XDnqRb",81939,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67653846_2450336688579965_8942780671622899177_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=WcElPm-jsQwAX-c0FPo&oh=ef285ea33417689a4a914bf17d41ae10&oe=5E4C2006",1680,1080,"⠀⠀“No matter where you’re starting from no matter the choices you’ve made up until this point—you can transform your body and your life.“⠀Before she was a Nike Master Trainer Betina Gozo would get winded within minutes of boot camp classes. Check out her story to hear what prompted her transformation and why she’s inspired to help you do the same. #niketraining #training",115,,"",11924
"2098806810048602873","B0gdax9HiL5",171008,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/66379292_470786940150915_6873228605821747275_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=u19RTJPcodcAX9BMyx4&oh=59392feedbda7a616e023d217a062021&oe=5E4BFDDE",1680,1080,"⠀⠀Growing up Sara never believed she could be good at anything. Today she’s one of the strongest people on earth. #niketraining #crossfit",196,,"",27647
"2091548066872851593","B0Gq-KknHyJ",23026,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/65790418_638939786613454_8418484713790255643_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=0b1LiidgfkwAX_v3miC&oh=e7e8e220fc506825a00139552746e9f9&oe=5E4C36E6",937,750,"“When I train I feel like I can conquer anything.” Maryland native Ariel trains to fight self-doubt and keep her mindset in check. Why do you train?We are highlighting stories of people who train to discover what motivates them because it’s what drives us that makes us unique.Get after your goals like Ariel in NTC with high energy workouts for every fitness level. Link in bio. #niketraining #mindset",77,,"",3471
"2089358591890049905","Bz-5JHGBEtx",81315,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/66396820_1216621475183725_2869185691648403404_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=2zqeLgCqbjoAX-9Cd9C&oh=44a9c03b3a8b31616b2fd7fd49c3587c&oe=5E4C4E77",1920,1080,"⠀⠀“It’s not just about elevating yourself it’s about elevating the ones around you.”⠀For Saquon Barkley winning the 2018 NFL Rookie of the Year award represents more than just talent. #niketraining #usnikefootball #americanfootball",57,,"",12172
"2088658453837848963","Bz8Z8wuHyGD",51049,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/65636941_667018753767042_1646137404392886433_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=MsuqIm90y8AAX_Bv7Tl&oh=2a8b81dc84e1380c38d79772c63437c5&oe=5E4C67E5",937,750,"It’s time. Time to wake up and get after your goals with expert guidance from Nike Trainers.⠀Check out our free library of easy-to-follow workouts and holistic fitness guidance in the Nike Training Club app. Link in bio.⠀#niketrainingclub #training #nutrition #recovery #sleep #mindset",95,,"",6737
"2087924683589407064","Bz5zG_7HdFY",95632,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/65657649_346481209626059_7166231726570359838_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=bnIIs62IankAX-ZV99v&oh=0409e6981b9fdbb4f4c70067c1a2f666&oe=5E4C76B7",937,750,"Four Ways to do a Box Jump: Nike Master Trainer @florbeckmann demos David Carson’s (@24lifedc) variations of this heart-pumping move.1. Squat Hold to Box Jump - Strengthens the lower body and boosts explosive power2. 90-Degree Box Jump - Works your core and improves coordination3. Depth Jump - Helps you develop maximal force in minimal time4. Single-Leg Power Jump - Builds strength in both sides of the body evenly",103,,"",8809
"2087200265615496293","Bz3OZVHHNRl",86123,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/66520069_649381985543841_1259182428122191430_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8_EVh_08lZkAX9S0SsK&oh=13685c348e0275cfa73ba0ed02a25905&oe=5E4C30E5",1920,1080,"⠀⠀“If you’re not training to be the best why are you doing it?"" –Saquon Barkley 2018 NFL Offensive Rookie of the Year.⠀Get a behind-the-scenes look at his recent training session at Nike WHQ where he shows how he builds power and explosiveness by adding resistance to bodyweight movements. Ready to take your workout to the next level? #niketraining #usnikefootball #americanfootball",68,,"",15796
"2085025015155602911","BzvfzRQJzXf",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65197094_2367936126858588_8149032219667413205_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=pN_i7Xa8d5MAX8b2lqy&oh=4162b53d956cb4884acf3a7a1bc89a0b&oe=5F0255D3",1350,1080,"More stability more traction more strength—the new Nike Metcon 5 is built for all out relentless training and it’s ready to get to work. #niketraining",232,,"",19240
"2083545027642336733","BzqPSneJyXd",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65229008_143411890084936_3156132205195068389_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ilUN3ZMdHa8AX8qVdrT&oh=fc0dac92672aa6151cd607780804f50f&oe=5ECF918E",1350,1080,"Confidence builds from within.⠀Introducing the new Nike Pro Collection built to help you hit your next level in the gym and beyond —available now on nike.com. #NikeTraining",59,,"",13824
"2075610623406204332","BzODN1sJ2Ws",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/62557512_2161209134170678_1704108143213356494_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=C8x1VaiUrs8AX8TbPgJ&oh=213642de978d1596892bba33e80709f9&oe=5EC04FA4",1350,1080,"Rebuild and rise with the redesigned Metcon 5—available first for NikePlus members. #NikeTraining",178,,"",13864
"2069835275053610424","By5iDdZJLW4",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65240232_122398035661129_7183707669054540083_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=bzl94Wr9ndYAX_2u6WJ&oh=013411d642dd0e7c605a6966f2c02962&oe=5EE07A73",1350,1080,"Take your practice outside this summer with the light breathable Nike Yoga Collection. #NikeYoga",182,,"",8554
"2060381740641692152","ByX8kbYpin4",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/61797652_2279336895662948_615903495764112295_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iKGu24eI-QUAX_9ZTlE&oh=6105c2105e0a28b5da1dd072bb2392c3&oe=5ECD5C19",1350,1080,"@uswnt midfielder @julieertz knows what she needs to do to stay ready. “Now is the time to make sure my body is right” she says. #niketraining",65,,"",13573
"2034291463575292134","Bw7QU7YA8jm",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/58714809_2275435799388317_2457827898749641099_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=efqSpnEU6xEAX_rtElM&oh=a885a8410afefd58981b7949e2a22531&oe=5EC495E7",1350,1080,"Stay quick and cool through every drill with the new Nike Tech Pack. #NikeTraining",205,,"",13668
"2018357427537165428","BwCpWL6H7x0",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/56609027_847876048885839_2706775838003698999_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=cdjSTvb4SPUAX8Hxho8&oh=8591852bc164ef773728dc11c049bdda&oe=5EE37639",1350,1080,"Go from boot camps to weights—and back again—with the Nike Free x Metcon 2.#NikeTraining",492,,"",35101
"2010371744191383328","BvmRnMvAocg",48972,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/54447287_270705827152366_1441145587948743304_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=alQVWPIZQ1YAX-jEA2y&oh=da5bec23ecc0616469dbae02e2dd4633&oe=5E4C441F",937,750,"Comfort and performance - the Nike Yoga Collection achieves a perfect balance. #NikeYoga",98,,"",6307
"2007586127860365219","BvcYPJXHnej",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/53874884_423400551759983_692033610472336671_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xIxPX0zTIs0AX8ZFITT&oh=bfaff9b71f3d3ba18234745ff9d42d7f&oe=5EE6D24B",1350,1080,"No matter if you’re at the top of your game or just beginning your journey – commit to progress.#NikeTraining",84,,"",13174
"2003122810611896108","BvMhZVQAQ8s",111601,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e15/54277558_261672378054342_8078581408931370848_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HbTtLUmJyioAX8l6l7S&oh=5bca73fe568a4e5f009c9ffed19b5a29&oe=5E4C4E9B",750,750,"4 Easy Stretches for people who sit all day with Nike Master Trainer @betinagozo.⠀1. Pec Stretch - can help correct hunched shoulders.2. Back Stretch aka Thoracic Extension - can release tension in the upper back.3. Standing Side Stretch - can help improve flexibilityin the back.4. Shoulder Blade Pinches - can help rounded shoulders and poor posture.",135,,"",9777
"1982863905755593487","BuEjDd0gXsP",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/50952118_350270218902384_7553865712737236990_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GQvfZcLkapIAX8JvEyr&oh=413a169e1b46b84084591656571991ba&oe=5EE426C2",1350,1080,"“With yoga you’re strengthening your muscles— and at the same time you’re strengthening your mind.”— @ibtihajmuhammad Fencer and Yogi NYC⠀Practice now in NTC.⠀#NikeYoga #NikeTraining",169,,"",10975
"1978513037505662898","Bt1FyAAAQ-y",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/50653462_265556054337464_1341762686537028216_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5fURSlS8GdQAX-qLrgu&oh=55dbc4675f597e9a136cfc64c273d3e5&oe=5ECF5D1C",1350,1080,"“Maybe you’re a footballer a body builder a runner. Yoga allows more range of motion but it can also help you build strength to run faster jump higher.""—@coach_dennis__: Yogi and Fitness Coach: Berlin⠀Practice now in the NTC App. Link in bio. ⠀#NikeYoga #NikeTraining",134,,"",12621
"1974938955816212529","BtoZIRCgZgx",80231,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e15/50552528_399974050756763_2198937384522023613_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=T3kJNeTDycoAX8Ky_FJ&oh=95330d5c545f7f8a917108a176a71edb&oe=5E4C2119",750,750,"4 Ways To Plank - Nike Master Trainers @brandencollinsworth and @alexsilverfagan share options to upgrade the standard plank to improve your core strength.1. Forearm Plank - releases tension from wrists and shoulders2. Side Plank - improves balance and strengthens each side of the body through isolation3. High Plank - strengthens the shoulders wrists arms and core4. Single Arm High Plank - hips and shoulders work hard to keep your torso upright and balanced",101,,"",8106
"1973424249565846540","BtjAuY6g5wM",47320,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e15/50840535_1060530027467174_7741607546023230698_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=vSAhrFkq770AX_FlI9B&oh=70919c0252038ca10beb7f623c9e0afa&oe=5E4C24BF",937,750,"“Yoga gives you time to really focus inward. You're more in tune with your body which is huge in skateboarding.""— @kaygeezeee: Skater and Yogi: London⠀Practice now in NTC.⠀#NikeYoga #NikeTraining",68,,"",4854
"1963293281749923650","Bs_BNZ4nXdC",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/49913246_740813469647789_2862104238624452430_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=sTvxWN6r4mkAX9AhaM_&oh=cb178a7d7fa2cecc711cf156e5e4de7b&oe=5EF8356A",1350,1080,"""Yoga teaches you mindfulness—it shows you where you are both physically and mentally. That's tremendous for a track and field athlete.""- @scoutbassett: Track Star Yogi⠀Practice now in NTC⠀#niketraining",109,,"",10191
"1958288507572989810","BstPQWtni9y",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e15/50907027_2165813180144065_4192637086162504658_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=YMmcHk3DRWMAX_dgpPj&oh=d81870e4b740c1aa9f5475523ac462ba&oe=5E4C4F0D",937,750,"""When everything's lined up your whole system gets flooded with euphoria and you're like ‘Wow. My body can do this.’""- Krissy Jones: Nike Master Trainer and Yogi: NYC⠀Practice now in NTC.⠀#NikeYoga #NikeTraining",53,,"",7148
"1956781805539359623","Bsn4q9GHvuH",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/49933516_2000738323329163_3217753208388212062_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=LW6WvXARLl0AX8MhtVe&oh=eb86aac6e5311538ee5d3f8dba5943cc&oe=5EC100D3",1349,1080,"“The goal is to help people truly wake up to their power and share their gifts with the world.”– Branden Collinsworth: Nike Master Trainer and Yogi: Bali⠀Practice now in NTC.⠀#NikeYoga #NikeTraining",59,,"",6758
"1926365920001569767","Bq705kRHLPn",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/46618656_368834753865111_8010677211908952520_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=YL0nJg7JzhsAX88MRru&oh=61b38e5c68a6cd7b4c53a84562cbf8e2&oe=5ECA6EF9",1350,1080,"STRONGER OVER TIME. 🤺💪🏻⠀Miles Chamley-Watson World Fencing Champion wears the Nike Training Just Do It collection. Available now on Nike.com",131,,"",11373
"1912610945945649952","BqK9YWanUMg",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/43592073_712672405776985_8727473769189682699_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=EHylkSAR_AMAX-nAhbG&oh=57bcd701ab8d7b1afe639ce06cf896fb&oe=5F00690F",1350,1080,"“Training is what got me here.” @somaliboxer⠀It’s time for Ramla Ali’s next chapter as she 🥊 the 🌍 at the Women’s Boxing World Championships. #justdoit",115,,"",10674
"1908935222999385102","Bp95niqHAQO",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/44350273_298281777447956_1116719184374988993_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=bhtO2amgFbYAX9xTNN_&oh=384ebbc0a526b8a10b2741768ee322a7&oe=5ECE30E3",1350,1080,"STRONGER OVER TIME. 🥊💪Somali boxing phenom Ramla Ali wears the Nike Training Just Do It Collection.Available now on nike.com.",106,,"",12637
"1879308495783137862","BoUpR6yhxJG",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/42096421_269977627189760_6928535067722844162_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=AxvhpSLagosAX9yg6B6&oh=17f3ef74070479beec2bd7e176c231b5&oe=5F01F46D",1080,1080,"Greatness isn’t born—it’s TRAINED. Introducing a podcast by Nike exploring the cutting edge of fitness to help make you a better trainer and athlete. Find it now on Apple Podcasts or wherever you like to listen. 🎧 #nike #niketraining",260,,"",18060
"1839526067401193791","BmHTzZKhPk_",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/37627261_211955409670203_1755476670019534848_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=g3SaoTjmsmoAX8G0_Jc&oh=aa11499206b20ad477f019f464925649&oe=5EDCE917",1350,1080,"@mathewfras seizes the crown in competitive training - for the third year running. #HWPO #JustDoIt",362,,"",33852
"1714764270633010955","BfMEQTYnMcL",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/27879415_484911648629458_2995272473827606528_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=yogyicuiOycAX_eMx2H&oh=5cef78cf3c9fa3f43534deb52efaaa65&oe=5F02680C",895,1080,"The Metcon 4 special-edition colorways are paying tribute to the dynamic duos out there. Those partners who spot each other and lift one another up. @laurenfisher and @rasmuswandersen are a perfect representation of a power couple. They push each other to be the best versions of themselves inside and outside the gym.Tag the other half of your #PowerCouple and shop the special-edition #Metcon4 through the link in our bio. #JustDontQuit",477,,"",29477
"1713539660306553025","BfHtz4JHZjB",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/27578564_2085083461728273_7021066648899551232_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=4ca_GAH9tRsAX8sOHBs&oh=494c9d276fe2843d348d4918dfb00305&oe=5EFA60F7",1080,1080,"When ambition has no ceiling the only way to go...Is Up ☝ Congratulations @ChloeKimSnow #JustDoIt #NikeTraining",122,,"",16434
"1692229119739003961","Bd8AWsonYQ5",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/26863977_399412547164422_3934633373955260416_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=g-tmDt-D0V8AX_5eRrD&oh=5d2112b0ef985a7f3d2494f78f90cdae&oe=5F02B881",678,1080,"Speak the truth. UNTIL WE ALL WIN. #EQUALITY",149,,"",9058
"1685005017764839366","BdiVyLYn7_G",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/26180636_141597676556935_5605430236838625280_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=jALRZt7dCiAAX932jMF&oh=6ae4345b3554e2e07737ac5490cfadc6&oe=5EFD2C76",1080,1080,"“That inner voice is me. I tell it what to say.” @sydneyleroux Gold Medalist and World Champion Soccer Forward knows you’re only as strong as your body and mind. When she hits her limits she uses both to push right past them. Just Don’t Quit. Get the shoe that she keeps going in — the all-new Metcon 4 is available through the link in the bio.",175,,"",21350
"1654604724736827194","Bb2VjsNnx86",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/23823861_158152551583959_3641241422071332864_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=TGROn0FDx0wAX9bxGR_&oh=0260596084c9a1cbecf6cbc6c096fd74&oe=5EE5D66B",750,750,"🦃 + 🏋🏽‍♂️Chisel your core by carving out some time for this 30-minute calorie burning Turkey Training. Find the workout through the link in the bio.",188,,"",16371
"1639279717223735227","Ba_5Dewn5-7",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/23101558_398939563857191_4567142388614561792_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=QsgoaF2HUZkAX_K6hdi&oh=d5089e724508d5d418770ec62cb5ac79&oe=5EFFB1E3",1080,1080,"Built for high intensity designed to pack a punch. 🥊💥 ⠀⠀The Nike Air Zoom Strong 2 special edition brings London’s @Kobox boxing studio’s “Fight Club Meets Nightclub” style to life in vivid pink and black. Available exclusively at Nike.com UK Niketown London and Nike Womens Kings Road. Other colors are available worldwide.⠀#nike #nikewomen #niketraining #donttakeparttakeover",163,,"",11293
"1638569632847505289","Ba9XmZJnieJ",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/22861066_400188850397475_5146032550514262016_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=8Vo2vvljfNcAX_qqdhB&oh=54fc441f18206e0f3c6a20e87adb9051&oe=5EE69967",1080,1080,"Hit the gym street then repeat.The Nike Training Utility Tee keeps Michael B. Jordan dry and comfortable in and out of the gym.Shop his favorite training tee with the link in the bio.",136,,"",13373
"1631990645832571753","Bal_tiBnFtp",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/22710822_181187502441822_7575110936092999680_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=MP4ymT-yu-oAX98IjZi&oh=bda20d38670c791fe5aabda324acd504&oe=5EDEAFF2",1080,1080,"Feel like 🔥 in the ❄️.All new Nike Pro HyperWarm gear gives you ultimate mobility with ultralight warmth. Check the link in the bio for men’s and women’s gear.",97,,"",13982
"1627705572916604699","BaWxZg4ni8b",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/22500408_1490992540998538_5477887081290137600_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=L-moP0SaTXcAX-GbpzT&oh=921c30f0c1481a092efc46ae6b3eaa9d&oe=5EE3CDDD",1080,1080,"🥊 out every workout.The Nike Zoom  Strong 2 gives you responsive cushioning and locked down feel for every step cut and jump.",107,,"",12557
"1564657741574680367","BW2x-0Rn68v",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/20214633_256492904846115_929543274903896064_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=AW4xPnAKtPgAX_C424v&oh=d1da4f8cd04d170d5b858c9c2ba3e929&oe=5EC1FDD5",722,1080,"Tap into the legendary footballer’s recipe for success with today’s launch of NTC athlete workouts that feature his training routines motivation nutrition tips and recovery how-tos. Link in bio.#stopexercising #starttraining",108,,"",18810
"1560953332835342893","BWpnskynNot",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/20066695_108425376482439_7875056063177818112_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=JGbpPI2zR3oAX8LzMLe&oh=c131165b5701668a853299f0dcd686b3&oe=5EC61E1B",1080,1080,"Training is the game.Introducing the new Black X Gold Collection - Link in Bio.#stopexercising #starttraining",152,,"",16846
"1557341827183264700","BWcyiQDHcO8",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19984859_427419177643490_6308630852662198272_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=eF7AUS74cNAAX-EEy2Z&oh=9df87eb45f1266d34cc9724790725e13&oe=5EC0B180",1080,1080,"The Bra That Changes Everything 🙌⠀Introducing the Nike FE/NOM Flyknit Bra. The first-ever sports bra with Nike Flyknit technology. It’s incredibly supportive and impossibly light.⠀Hit the link in the bio to learn more. #nike #nikewomen #niketraining #flyknit",51,,"",9084
"1553700988557071032","BWP2tE2HhK4",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19765033_1482542155145346_1299685480618524672_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Ywx06UQ5afAAX8d_cQT&oh=15cec42ede8df2a1e56c93c2e7192d0c&oe=5EE2DB4A",1079,1080,"The Nike Indy Logo Bra eliminates distractions so you can focus on your breath and movement. [link in bio] #NTC #yoga",77,,"",10838
"1552979597889183702","BWNSrdbnR_W",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19764607_1404450062978153_5233911300832100352_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=79ySlGNw4dwAX_ECNtr&oh=9597acebbe7524d2fb3e992e08e454c2&oe=5EE122AD",1080,1080,"Get the new Nike Free Train Virtue 'Hustle Hart' in your training life today. U.S. Exclusive. Link in bio. #HustleHart",37,,"",11243
"1550235827942914827","BWDi0WinvsL",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19535120_667849373412709_2852596215760027648_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=yQBKY7Bm8V8AX-W7YVs&oh=6d7251e0c17ddf663e70e74099fe3e1f&oe=5EC70371",1080,1080,"We’re partnering with @Headspace to train both the body and mind. Download the NTC app for an exclusive podcast with Headspace co-founder Andy Puddicombe and more information on this exciting new partnership. Link in bio.",104,,"",8713
"1548010832566959351","BV7o6aHnDz3",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19533581_485636165102439_5174406448796401664_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=XncWcB55CKgAX8nzENl&oh=d4dc08997cbfc3ed03a02d363041ce85&oe=5EFB64D7",1080,1080,"Unlock a better you. Discover the power of yoga whenever and wherever you need it. Update your Nike+ Training Club app now.  #NTC #Yoga",68,,"",9768
"1542123764355779662","BVmuWSmHUxO",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19228653_449513062084642_6612937188323622912_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=TsGJaY0rVkoAX9rBd-F&oh=68deccb21bc3dec7787a3ad22afb3852&oe=5EC63B4F",1080,1080,"Balance your mind. Elevate your focus. Celebrate your inner athlete with #InternationalYogaDay.",36,,"",8287
"1540801635077238305","BViBuxwHq4h",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19228384_312163262558117_7115158069411053568_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=_Q93KAiqZ34AX8wLy35&oh=b44170c97fb6c2dcef96f7df3560f76f&oe=5EE4C6A8",1080,1080,"Train together. Gain together. Having a crew can help you take your training to the next level. Tag your crew and train today. [link in bio] #StopExercising #StartTraining",40,,"",9438
"1537291058958782668","BVVjhK9n1DM",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/19122503_327467054340717_2591212241361567744_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=C2UD_qO3tC8AX8VwWu_&oh=b8c437c6e42d3f6154b28cc142ed5636&oe=5EC9BA71",1079,1080,"Strength is second nature. The new Nike Floral Pack features women’s training favorites in a bold distinctive print. [link in our bio]. #StopExercising #StartTraining",116,,"",9306
"1519033204756442952","BUUsKbLh-9I",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/18580736_1852001215120573_856339616087670784_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=9ysKdmXGeYIAX_ro0tl&oh=777f096964c3881754d0e99df8681831&oe=5ECF1E3A",1080,1080,"Versatility is a virtue. The Nike Free Train Virtue gives you flexibility and stability for drills from sprints to jumps cuts and lifts. Link in bio. #StopExercising #StartTraining",87,,"",12623
